7434	5.728003	0.795059	2
25515	11.051376	0.446930	3
10663	2.293149	0.209322	2
10299	8.892637	0.284253	2
72341	11.989160	0.184604	1
4473	0.000000	0.436039	2
19862	1.987647	1.568421	2
13228	1.362805	0.383947	2
34025	12.758704	1.497854	3
23170	12.698682	1.332720	3
62425	8.980720	1.333380	3
44899	8.952552	0.224203	3
10636	0.000000	0.665804	2
74522	9.021597	0.333944	1
32273	8.003283	1.166236	3
46616	0.000000	1.541051	1
38380	8.838477	1.463858	3
42331	11.876597	0.246859	3
46499	11.633127	0.841058	3
31645	8.034323	0.900488	3
9869	0.639682	0.456634	2
10862	2.312841	1.115769	2
11968	8.034507	1.496298	3
37008	4.869137	0.332744	1
14537	1.120708	1.151931	2
56402	5.358544	1.534077	1
57488	0.000000	0.675487	1
75722	13.610428	1.420760	1
12271	4.057476	1.565349	2
10417	8.731199	0.216494	2
23881	2.316522	0.363122	1
74773	13.045657	1.000043	1
38245	3.434232	1.511335	1
16914	5.229831	0.336693	2
37580	9.579867	1.416535	3
5520	4.911775	0.569925	2
42614	9.831642	1.263230	3
67382	11.071085	0.298501	1
39993	0.768765	1.412617	1
23484	3.638454	0.840024	1
72717	13.560775	0.580999	1
25538	12.438636	0.474738	3
10713	7.609002	1.360828	2
70021	1.679509	0.901246	1
21985	8.384523	1.070157	3
19278	9.402735	1.620413	3
16025	0.000000	0.116949	2
51815	8.490728	1.605920	3
10499	0.000000	0.491082	2
54667	2.956232	0.565499	1
53718	0.000000	1.661081	1
33971	5.008205	1.093422	1
58601	8.074769	0.939685	1
9917	2.037275	1.180910	2
9320	4.464252	1.075292	2
35213	8.088882	0.800289	3
6577	1.898659	1.515770	2
41259	11.816140	0.331159	3
11885	0.000000	0.153031	2
5813	2.733400	0.074762	2
46494	4.222844	0.127457	1
12576	3.491205	1.276027	2
44746	1.957430	1.326576	1
47805	2.735508	0.077701	1
52881	12.353916	1.484462	3
33626	8.319295	0.768660	3
38214	7.719553	0.612391	3
71586	10.707954	1.130873	1
45481	3.116653	1.038801	1
44402	2.851994	0.411814	1
36596	2.717316	1.657272	1
66784	8.596121	0.587624	1
42603	8.679935	0.927456	3
32935	10.186562	1.188963	3
54507	13.332053	1.633368	3
516	4.957013	0.795794	2
43960	9.111766	1.605243	3
47291	3.831836	0.067675	1
25572	9.185866	0.475260	3
35128	2.292843	1.258298	1
4893	6.602241	0.708827	2
29648	10.252103	1.108295	3
6643	0.000000	0.052381	2
58907	5.690128	1.370948	1
36076	7.380157	0.794175	3
42292	9.743214	0.435390	3
42686	6.500325	1.212898	3
6530	8.219708	1.030783	2
31135	11.030643	1.616236	3
15711	0.842408	0.581035	2
17444	0.068278	0.111316	2
31423	12.472764	1.628058	3
14304	3.024308	1.100175	2
40377	5.554368	1.501642	1
67342	5.842938	0.938201	1
65948	2.784831	1.483560	1
11059	0.000000	0.281372	2
27172	9.830724	0.041700	3
767	2.563856	0.920737	2
68923	9.559501	1.351949	1
29994	9.967038	1.512765	3
43447	8.783070	0.110868	3
22977	12.005001	0.290651	3
40316	10.382213	0.519374	3
61289	5.438323	1.412719	1
5519	3.232447	1.328814	2
70366	13.814784	0.666664	1
69253	7.550721	1.037053	1
26988	10.983408	0.109283	3
36647	9.348835	0.557499	3
71631	9.477882	1.641742	1
16710	12.154729	0.785406	3
74702	8.827805	0.356627	1
28590	3.235168	1.648379	1
39671	2.100535	0.859730	1
79618	10.163705	1.606169	1
76724	11.450852	1.397713	1
8718	5.461962	0.400530	2
4360	2.740613	0.513467	2
15262	0.000000	0.906319	2
26651	9.534161	0.281889	3
34593	4.426032	1.248210	1
71320	7.529154	0.068966	1
55704	9.562105	0.193939	1
39253	11.221579	1.598677	3
80159	16.447047	1.453600	1
10242	0.000000	0.703297	2
12842	3.386156	0.143934	2
52542	6.749262	1.437023	3
69168	11.085064	0.923551	1
16015	5.874108	0.269136	2
47027	12.749826	0.604850	3
10404	6.417794	0.640974	2
13274	0.000000	0.133409	2
14282	3.566654	0.792460	2
15024	3.725230	0.164283	2
9293	8.126273	0.293687	2
41146	8.573500	1.021902	3
0	0.000000	1.349360	2
33341	7.197031	0.078194	3
22246	4.168441	0.742382	1
7436	5.665034	0.440860	2
45417	8.939615	1.430055	3
73109	7.016486	1.104322	1
49506	6.864068	1.596179	3
29688	8.216951	0.100831	3
45116	9.218263	0.850807	3
5907	4.544446	1.430779	2
29814	10.547255	0.320585	3
28445	5.158563	0.188614	3
0	7.337933	0.527544	2
16462	3.788571	0.087174	2
9003	0.700245	0.743237	2
78654	13.165207	0.256807	1
38741	7.485654	1.147124	3
52728	3.059616	0.353848	1
52262	2.723940	1.677215	1
6828	4.310563	1.561851	2
41336	1.921889	0.494056	1
16024	8.141393	0.374445	3
10123	3.617672	1.268428	2
70064	13.471807	1.356934	1
68348	10.575577	0.999683	1
38562	12.198021	0.853061	3
30765	10.444181	0.645309	3
34003	9.774273	0.947884	3
5810	2.759834	1.625075	2
35381	8.476497	1.174816	3
840	2.304014	1.521723	2
80356	9.754804	0.814677	1
8952	6.111694	0.054946	2
10332	0.000000	1.078283	2
39926	3.449983	0.076517	1
40008	7.947760	1.443083	3
33681	3.179052	0.391175	1
8875	6.809697	1.099025	2
10642	4.807574	1.269453	2
6906	0.000000	1.306106	2
72756	9.573435	1.614314	1
77028	8.269823	1.661959	1
36686	11.138182	1.631919	3
7781	0.000000	0.759943	2
23280	1.630718	0.999905	1
17476	0.703410	1.141838	2
14166	0.275136	0.506859	2
16045	0.123550	1.374563	2
14871	1.985995	0.813278	2
25986	3.183211	0.075586	1
62596	10.696744	1.215943	1
3173	1.459249	1.356354	2
66620	12.526933	1.290461	1
8891	0.602843	1.211665	2
68100	6.914452	0.318783	1
50370	8.315886	0.228091	3
63300	6.131351	1.354819	1
49623	4.446620	0.346834	1
45293	2.334563	0.914627	1
12848	1.314328	0.147533	2
38058	10.682668	1.385997	3
48841	0.124180	1.073639	1
49523	5.830603	0.339513	3
75811	18.591830	0.810976	1
75065	14.910443	1.216769	1
59694	7.057335	1.514258	1
25657	3.757654	0.040935	1
30009	7.846702	1.652107	3
70688	12.052399	0.056106	1
13304	5.759986	0.143265	2
38984	5.713362	0.183962	1
74346	6.786047	1.457955	1
8405	0.000000	0.094500	2
40325	10.463677	0.335353	3
13377	4.169345	0.424108	2
75121	9.265205	0.553982	1
25678	3.560055	0.102905	1
10370	6.002811	0.082605	2
11688	0.339044	0.364174	2
40441	1.752963	0.329964	1
37890	1.542773	0.152769	1
73299	16.353393	1.088606	1
69932	13.112547	1.420603	1
67924	7.147833	1.617068	1
7219	2.456100	0.787655	2
57915	11.414491	0.056561	1
74470	10.941026	0.036021	1
33468	9.354059	1.557698	3
31969	10.309936	0.088416	3
50908	3.810635	0.470680	1
10107	5.022901	0.274550	2
33736	8.101724	0.971913	3
58577	2.464897	0.602986	1
49404	3.758001	0.586714	1
16204	3.626202	1.216880	2
57965	4.284270	1.056449	1
8712	0.904294	0.300935	2
71946	11.286222	0.714964	1
65442	8.328242	1.042082	1
9111	3.213513	1.689637	2
28779	0.000000	1.036193	1
30920	3.502867	0.339796	1
44418	9.900460	1.653703	3
6319	3.015748	0.351082	2
12873	5.155013	0.636461	2
14981	3.030829	0.889333	2
28356	6.878155	0.817726	3
39034	11.837096	0.230003	3
10646	3.332280	0.859027	2
73650	9.437663	1.680909	1
26950	9.690202	1.044540	3
9005	0.000000	1.369671	2
16541	9.432546	1.072325	3
66143	6.349772	1.081083	1
34762	1.573180	1.648664	1
45618	2.232963	0.454891	1
12354	1.825620	0.972113	2
41035	0.000000	1.320891	1
45805	1.075628	1.277283	1
9138	4.279635	0.943850	2
64181	7.807993	1.490961	1
73228	6.926615	0.387986	1
15224	0.000000	0.112938	2
25306	10.199149	1.195157	3
43745	10.332563	1.553860	3
47265	3.131741	0.693234	1
38839	1.168353	0.736767	1
41806	11.536498	1.424115	3
0	1.040414	0.661597	2
11101	0.000000	0.032779	2
37626	8.478902	0.645474	3
1481	5.872527	0.527123	2
69259	9.834440	0.934294	1
9176	0.000000	1.241229	2
22662	0.000000	0.299546	2
11670	4.740274	1.178942	2
9830	5.770614	0.099430	2
69555	10.270577	0.130650	1
44036	9.165746	0.210349	3
40543	9.807732	0.493861	3
42679	2.361322	1.435439	1
40666	8.873259	1.181377	3
45409	7.532619	1.100323	3
2994	5.708746	0.663463	2
15577	0.000000	1.671297	2
78413	15.201722	1.326104	1
33778	9.453788	0.266915	3
10235	0.000000	0.983397	2
33226	9.005128	0.678154	3
37304	9.343688	1.133101	3
3294	1.308527	0.085946	2
25756	2.030344	0.453355	1
42128	11.689363	1.094435	3
57227	4.207484	0.898638	1
39642	7.701850	0.328276	3
0	6.673842	0.586445	2
22041	5.430712	1.002724	1
69791	13.256517	0.748006	1
48771	11.627996	1.571414	3
29056	9.106799	1.261902	3
10349	4.277655	1.465088	2
31913	11.093108	1.601060	3
71888	10.703850	1.036941	1
11377	6.379075	1.444685	2
8444	3.896176	0.729395	2
22230	10.259599	1.527181	3
35822	7.352799	0.513083	3
76294	17.164524	0.661989	1
45842	9.411587	0.829955	3
32201	11.895873	0.917653	3
12256	2.005373	0.356746	2
68607	15.301202	1.698206	1
30715	9.133132	0.701345	3
40046	10.277425	0.989728	3
48454	2.668671	0.453269	1
13574	3.015592	0.412831	2
11384	0.740715	1.604516	2
4949	4.016279	0.664609	2
24905	11.984674	1.110756	3
53201	1.739901	0.311391	1
23554	3.222872	1.518169	1
10990	1.753170	0.085820	2
8400	0.457739	0.748686	2
56439	1.937017	1.118455	1
35409	8.059731	0.517231	3
3010	0.463346	0.805819	2
5103	3.929638	0.335510	2
34289	12.491505	0.413706	3
28271	8.960226	1.240143	3
32970	4.989518	1.395662	1
26548	10.853573	0.569164	3
37663	12.438444	0.815521	3
40681	7.279269	0.001124	3
35281	4.322867	0.264982	1
73123	13.100064	0.913534	1
33763	10.572011	0.175537	3
29927	8.386944	1.395850	3
20491	11.082244	0.283154	3
75134	16.001399	0.268263	1
39348	2.082278	1.442853	1
7950	1.835831	0.992523	2
8703	1.210513	0.411089	2
38303	2.665934	1.216263	1
77042	12.528316	0.571801	1
32853	11.847090	0.946861	3
14855	1.864299	0.047967	2
37969	7.825660	0.167493	3
28302	11.623371	0.833630	3
5282	3.670132	0.008927	2
41121	9.603111	0.540807	3
73049	10.929514	1.627203	1
34452	5.524980	0.199425	1
68196	6.896784	0.720518	1
17508	0.235438	0.940334	2
35800	7.553084	1.188458	1
5145	0.000000	1.498340	2
34075	7.844583	1.469389	3
7095	1.947230	0.847557	2
54471	4.479235	0.277232	1
38559	10.062162	1.037394	3
12956	7.141256	1.040136	2
10046	4.099944	1.033029	2
41498	4.178288	0.918746	1
2194	1.008706	0.442923	2
10516	3.408976	0.535950	2
34712	7.411720	1.535262	3
11484	2.758255	1.312618	2
4440	3.536069	0.404075	2
47728	6.408776	0.560388	3
77032	9.114754	0.051180	1
31833	0.255526	0.349844	1
6472	6.560271	0.105321	2
4204	5.227238	0.085939	2
38125	9.826138	0.708698	3
3875	2.790173	1.534489	2
12190	9.576452	0.871470	2
83113	17.245579	1.207963	1
64419	11.363037	0.096727	1
17837	10.917063	0.680028	3
76081	12.101870	1.587515	1
15352	6.775678	0.558178	2
36637	3.724625	0.420360	1
6850	6.495636	0.349306	2
1051	1.582448	1.093874	2
21436	9.730183	0.083183	3
23237	2.155243	0.248684	1
42757	11.948615	0.350745	3
12845	3.507593	0.647845	2
42820	10.787542	1.198516	3
8621	6.413740	0.768883	2
32278	10.225642	1.172933	3
51305	4.568946	0.753158	1
15434	5.169882	0.358818	2
40246	9.948093	0.063268	3
17627	4.222538	1.051055	2
25389	2.481473	1.524906	1
16865	8.482558	1.065755	2
22276	2.648883	0.200129	1
34585	2.278387	0.802404	1
35949	11.647878	1.616635	3
7018	2.127924	0.083680	2
43439	3.287672	1.011179	1
51667	8.347121	0.046970	3
45414	12.057413	1.050082	3
35544	6.660674	0.918939	3
0	2.412450	0.409086	2
14400	3.776456	0.124565	2
13520	6.214279	1.437214	2
30702	8.250148	1.549972	3
15207	5.482107	1.273848	2
76854	12.130780	0.848679	1
33511	9.776330	0.135480	3
52705	12.129397	0.142343	3
37069	3.074465	1.599217	1
41870	9.024194	0.324535	3
9549	0.655688	0.438943	2
8499	1.548393	0.651198	2
24487	11.991050	1.240520	3
46944	2.672395	0.027381	1
54948	13.236270	0.606433	3
8905	2.889405	1.008499	2
5631	4.037044	1.624023	2
70389	7.177898	1.087609	1
59400	11.315293	0.753159	3
30842	10.848554	1.637947	3
16501	1.684027	0.629778	2
56831	6.319850	1.515022	1
23965	4.397593	0.826017	2
71647	11.487583	1.020898	1
37416	7.929024	0.597226	3
70819	10.777870	0.962302	1
8692	0.000000	0.914519	2
56740	1.985222	0.637702	1
37222	11.030351	1.041877	3
45873	6.671759	0.963997	3
69375	13.940840	0.928405	1
8185	2.461492	1.597683	2
11120	3.091777	1.458726	2
15427	1.487503	1.023975	2
29250	2.471245	1.685681	1
18277	15.352759	0.136080	3
41732	4.593580	1.580251	1
15392	0.000000	1.515736	2
74010	13.823533	0.995539	1
29081	7.197573	0.254958	3
6292	1.571354	0.042625	2
4650	2.895995	1.435942	2
22118	8.497000	0.347877	3
72160	9.017281	0.702162	1
16155	9.072234	0.040408	3
13665	2.129538	0.042267	2
73913	12.195202	1.631183	1
36199	1.959081	0.069703	1
12748	2.874395	0.178809	2
67976	8.099858	1.501478	3
13195	2.453128	1.631868	2
73984	11.693298	0.437825	1
42317	11.997038	1.125518	3
11856	8.038794	1.382499	2
20617	11.008531	0.075166	3
12311	1.922577	1.207912	2
3658	4.566599	1.213841	2
6792	0.000000	1.217647	2
25112	3.334927	1.251616	1
71628	13.232807	0.941055	1
11971	0.882351	0.792098	2
22364	10.900151	1.260544	3
25832	10.083976	1.138902	3
10062	5.076619	0.272307	2
36270	7.698110	1.568361	3
38119	11.179311	0.371671	3
73410	14.288127	1.190257	1
174	0.000000	1.434948	2
29209	11.190146	0.582264	3
12500	6.640908	0.320788	2
5897	2.439174	1.338039	2
75900	10.602911	0.979762	1
49977	10.820846	1.345228	3
27514	8.465784	0.425579	3
4152	0.000000	1.047901	2
23777	4.259312	0.146758	3
4304	2.577920	0.151669	2
28769	5.989176	1.331101	3
45536	12.619327	0.552622	3
51548	10.165342	0.800276	3
22828	5.497190	0.852338	3
9810	4.101539	0.848525	2
32643	6.330656	0.740588	3
37911	9.852321	0.460547	3
37083	13.645743	0.984664	3
28062	5.719922	0.738717	2
76343	12.642856	1.376294	1
43090	9.484324	0.430694	3
10168	3.317705	1.116657	2
31529	2.082192	0.933159	1
39243	10.128274	0.348434	3
40441	2.636052	1.072274	1
41998	10.278065	0.213305	3
26270	9.328507	1.285742	3
7312	2.241617	0.093272	2
33200	10.238583	1.012652	3
69661	7.025464	0.052995	1
17157	4.549248	0.315080	2
22900	8.246046	0.771149	3
19344	0.000000	0.933520	2
40080	10.929037	1.510379	3
71451	9.834249	0.839990	1
68637	4.912414	1.685254	1
0	3.784211	0.195391	2
75448	13.517190	0.914737	1
70315	7.280384	1.241152	1
6518	0.000000	0.181463	2
69475	8.280067	1.519888	1
6866	10.028855	0.968139	2
24498	0.977631	0.951678	2
6243	4.920064	0.812227	2
23825	9.370257	0.863188	3
26125	3.340818	0.151688	1
24171	10.708142	0.654819	3
8423	2.948474	1.477954	2
15898	3.377705	0.340342	2
5603	0.000000	0.382233	2
41830	1.735969	1.163881	1
71941	11.761282	0.991989	1
26830	10.321650	1.434855	3
39000	11.282271	1.664566	3
40775	9.866640	0.234467	3
15642	3.402369	1.298727	2
14597	0.000000	0.601486	2
32200	13.452164	1.623460	3
10306	0.000000	0.120974	2
16280	10.794006	0.877704	3
69296	10.562703	0.333852	1
53302	11.221517	1.621393	3
12536	0.000000	0.514819	2
12333	4.271728	1.015527	2
9726	4.346858	1.440917	2
57132	8.370375	1.338226	3
30023	13.697960	0.955079	3
14371	0.255899	1.220767	2
27078	6.673555	0.777737	3
29719	15.565176	1.246143	3
48052	9.566170	0.470304	3
75310	16.253560	1.533447	1
42182	3.866830	1.499552	1
72095	9.528890	1.359917	1
41080	11.343207	1.302004	3
72760	11.276290	0.693611	1
2754	9.863195	1.004727	2
8582	2.438883	0.225836	2
47374	1.989022	0.957098	1
37391	11.858848	0.137473	3
71788	10.485088	1.506201	1
56619	6.836750	1.657172	1
70049	14.459732	0.877202	1
11479	0.000000	0.266960	2
32865	7.823198	1.488091	3
71970	10.733439	0.329643	1
13760	4.100255	0.265790	2
42754	10.403926	0.045711	3
9292	2.372334	1.018109	2
26529	11.812452	0.207086	3
10699	3.120027	0.904254	2
40782	11.015627	0.002164	3
8642	6.291287	0.021362	2
79892	17.088141	0.051196	1
23115	12.176695	1.311114	3
67888	14.679083	0.877469	1
67541	10.174759	0.639091	1
6978	0.656118	1.007631	2
50077	10.564829	0.020203	3
54934	1.856922	1.433868	1
13731	5.753958	1.197786	2
22816	11.749372	1.069706	3
23606	8.146966	0.805757	3
10741	3.999366	1.368577	2
50334	1.371695	1.334546	1
58994	3.924836	1.259821	1
81783	16.161500	1.357027	1
33199	1.767221	1.677233	1
76065	12.454514	1.167126	1
41080	9.879212	0.614403	3
15196	6.117995	0.526743	2
72702	8.527043	0.040977	1
65408	6.446014	1.648745	1
36292	12.105178	0.375020	3
14236	3.419488	0.260697	2
70961	6.374153	0.421912	1
12718	2.300532	0.004011	2
10732	3.182926	1.145863	2
62821	13.229241	0.670581	1
24661	7.583110	1.092320	3
62751	7.160323	0.396503	1
8000	4.833538	1.060456	2
7145	7.350686	1.500807	2
11438	5.201740	0.224544	2
9880	2.561003	0.425451	2
63283	9.162312	1.102594	1
40441	2.524680	0.661060	1
6619	3.636117	0.053719	2
24991	2.135912	0.335970	1
53685	3.759480	1.344809	1
83419	13.384450	1.626396	1
44371	4.916349	1.378398	1
8824	5.172226	1.222645	2
10997	3.029801	0.068100	2
61618	9.784929	1.439333	1
42474	10.114996	1.414002	3
28813	0.000000	1.484428	1
32180	10.991844	1.446267	3
78253	9.937071	0.416533	1
61148	0.000000	1.144378	1
29424	9.454407	0.406106	3
10195	4.174392	1.341754	2
26697	8.823770	1.048032	3
4538	1.537423	1.341479	2
53643	10.462154	1.277050	3
26871	1.629387	1.500399	1
2455	2.524467	0.904561	2
11533	2.705408	0.367728	2
31733	6.561748	1.489448	3
14041	10.090377	1.171281	3
28635	4.186327	0.682016	1
28136	11.638230	0.152554	3
16480	12.450157	0.326222	3
14296	3.704292	0.296727	2
9681	0.729518	1.397654	2
4299	4.222847	0.210715	2
8160	4.422541	1.480325	2
51835	3.165775	0.404852	1
10666	0.000000	1.320548	2
6595	3.520140	1.227069	2
45676	1.560359	1.220624	1
10524	2.151201	0.417283	2
22985	10.037877	0.006644	3
44864	2.347959	1.473095	1
68114	8.204898	0.875059	1
34521	8.926369	0.341206	3
39375	10.095225	1.559787	3
15854	0.000000	1.007944	2
11416	1.666293	0.533865	2
70718	6.323510	1.449753	1
52495	1.040304	1.455819	1
22119	11.462052	1.269798	3
28889	10.522391	0.347061	3
31400	9.084265	0.755586	3
26340	7.543483	1.338204	3
3258	1.587008	1.243533	2
367	1.043269	0.848371	2
47393	9.624617	1.452469	3
78165	14.515414	0.302561	1
51523	0.454060	0.997948	1
13488	2.346780	0.573211	2
12926	3.659377	1.585064	2
28499	1.681144	0.213413	1
74856	9.249720	1.451548	1
5491	1.803961	1.069870	2
44726	9.690210	0.426952	3
64286	4.941795	1.015036	1
50362	4.309906	0.403040	1
36417	8.180727	1.250294	3
54855	10.215267	1.075876	3
82642	15.399435	0.569718	1
42394	9.587977	0.623215	3
9847	6.240234	1.644548	2
15105	1.040320	0.276681	2
70032	11.534474	0.667902	1
68533	8.207888	1.635353	1
40459	10.930335	1.052409	3
43743	2.989550	1.261778	1
72455	12.284001	1.246904	1
26001	15.770456	0.840375	3
21520	8.470371	1.489081	3
45642	7.195525	1.627729	3
43822	10.962141	0.447601	3
75577	11.619833	0.244878	1
3903	2.364499	1.662773	2
3938	5.452083	1.153949	2
6252	3.429747	1.428636	2
22729	10.802221	1.028015	3
69875	18.663848	0.803830	1
2920	0.407117	0.272645	2
37612	13.863959	0.980226	3
32676	7.533695	0.963157	3
17515	10.616540	0.182275	3
15031	2.634070	1.572962	2
51296	11.235232	0.721200	3
21343	9.606121	1.132294	3
23102	9.490809	1.532761	3
10073	3.009573	0.530888	2
42580	11.104346	0.863333	3
56132	3.389772	1.186569	1
31346	11.307577	0.578166	3
3584	4.570343	1.402890	2
56132	3.242115	0.140656	1
10897	8.023775	0.847895	2
40462	7.621241	0.507175	3
11220	1.520027	1.132051	2
78848	12.777869	0.467368	1
8362	1.120015	0.440503	2
49148	4.477051	0.511793	1
27947	10.791512	1.414538	3
65665	9.339991	0.849870	1
41125	8.451750	0.896851	3
50865	1.029704	1.290732	1
41572	0.915087	1.156314	1
32969	10.123337	0.781638	3
11698	5.662695	1.211558	2
48176	10.953138	0.136592	3
81998	16.654297	0.174180	1
38037	9.485766	0.649055	3
52978	11.338251	1.516761	3
67597	9.929928	0.759914	1
9337	1.930789	0.928107	2
65724	8.249781	0.763992	1
35305	2.646733	0.315558	1
86987	13.686110	1.423782	1
10313	5.527004	1.340986	2
14529	7.588260	0.711812	2
67109	12.398431	1.074512	1
9099	4.267453	0.400311	2
28827	8.540914	1.442784	3
6369	3.956002	1.476036	2
13131	3.121179	1.091133	2
59059	3.012213	0.775365	1
73553	11.281314	0.210875	1
37247	11.157310	1.031446	3
37152	3.391922	0.547220	1
9021	0.000000	0.267428	2
23044	9.779639	0.810061	3
15121	4.082231	0.772360	2
65325	9.960612	0.493763	1
38115	8.877013	0.486274	3
39775	10.602884	0.851621	3
28548	13.162147	1.568705	3
23239	0.900310	0.517056	1
50767	3.863819	0.582209	1
9083	2.260008	0.982235	2
16443	10.765835	0.480515	2
7698	5.809292	0.513074	2
57676	3.323951	0.252949	1
78396	16.206657	0.413051	1
8395	1.468063	0.214879	2
49804	11.452478	0.965781	3
67420	4.806107	0.666738	1
70134	10.986166	1.616045	1
74380	9.919351	1.594177	1
47234	6.634397	1.160612	3
16452	4.105042	1.653531	2
57280	6.354643	0.973292	1
50879	2.591575	1.691925	1
7117	5.301639	1.588438	2
36332	11.345525	0.455291	3
38692	2.894671	0.344431	1
3643	5.621253	0.307562	2
30840	11.420118	1.151731	3
59185	2.574164	1.690267	1
59467	4.588876	1.630548	1
76009	10.224209	1.623997	1
84980	17.174647	0.850265	1
1766	1.140343	0.562696	2
37023	12.054268	0.533025	3
30881	13.218547	0.497872	3
10581	0.043599	0.905875	2
9973	3.486261	1.133229	2
23243	7.724485	1.356677	3
18338	9.979969	1.084851	3
34109	10.014921	0.606266	3
17838	11.218091	1.460471	3
26247	5.915816	1.081372	1
5352	2.468223	1.066097	2
72948	15.029669	1.560755	1
11323	2.446061	1.647290	2
36737	6.713511	0.302113	3
4996	6.817659	0.951627	2
34149	12.719312	1.034020	3
52338	4.760318	1.519080	1
25552	8.045211	1.278106	3
11268	7.863649	0.932613	2
54088	3.183575	1.188449	1
81132	11.402365	1.565564	1
10050	3.383803	0.529577	2
24484	9.082855	1.294610	3
4332	5.574975	0.139954	2
16598	0.000000	0.009683	2
75110	14.365879	0.009062	1
20883	0.000000	0.084001	2
61280	6.932747	0.101532	1
66430	10.337941	0.929672	1
41588	3.196796	1.414150	1
75520	9.067350	0.689804	1
36128	3.426542	0.899773	1
35440	11.364906	0.979174	3
53895	11.476924	1.554315	3
0	6.967242	0.893165	2
45685	12.355977	0.098779	3
13500	0.000000	0.159093	2
45737	11.313291	1.625724	3
14043	1.963475	0.137781	2
17053	4.383430	1.013458	2
78615	15.381326	1.453750	1
51947	2.650801	1.313398	1
71221	17.836203	0.406544	1
45713	7.972965	0.169855	3
76687	13.246726	0.035813	1
46762	10.136396	1.672458	3
4537	1.543241	0.551338	2
67129	11.997366	0.313433	1
39768	13.776691	1.226404	3
6661	0.000000	1.541212	2
32603	11.547396	0.994524	3
41841	9.616990	0.293302	3
25462	10.277510	1.246834	3
45013	9.107675	1.674934	3
13310	4.581397	1.029876	2
16330	1.307223	0.656178	2
28533	3.928821	0.246462	1
3340	10.764723	1.221609	3
35052	3.126501	1.628292	1
33508	4.788965	0.827463	1
4575	2.314599	1.673006	2
17962	10.016941	0.381622	3
34196	8.123021	1.331786	3
35761	5.493410	0.755358	1
24389	12.295361	0.932428	3
69116	7.790515	1.436009	1
50369	0.602878	1.048085	1
42752	7.385494	0.888171	3
11239	0.139600	1.089424	2
27478	0.000000	0.985228	1
6240	2.011203	0.543826	2
31998	10.909151	1.101149	3
68873	14.729130	1.626499	1
54160	13.942534	0.417907	3
28652	11.865626	0.671389	3
78572	13.722129	0.749148	1
21233	10.759796	1.279285	3
14544	5.036215	1.645274	2
37124	10.637489	1.409601	3
11335	2.193730	1.421425	2
38447	7.890928	1.574254	3
52009	10.071567	0.828938	3
29045	0.000000	1.392383	1
2592	0.843341	1.436624	2
5739	2.438702	0.943251	2
37694	10.247993	0.989683	3
16581	8.849572	0.883645	3
56932	4.271842	0.227142	1
58714	12.643480	0.471942	1
42546	6.201885	0.132024	3
4522	2.593236	0.114902	2
36102	12.389642	1.259650	3
34112	1.529127	1.120089	1
39327	3.901411	0.978790	1
16043	5.958870	1.368359	3
17668	1.666447	1.048254	2
17151	12.156157	0.285408	3
25263	2.886656	0.511495	1
35985	0.000000	1.627237	1
13880	2.931053	1.133799	2
41918	11.755935	1.117682	3
64079	6.706211	0.340584	1
64380	13.058654	0.990884	1
49811	0.820818	1.641003	1
4102	4.741433	0.705614	2
